b0961  	3 	2 	0 	3 	3 	4 	0 	0 	2 	0 	0 	2 	0 	1 	5 	13 	13 	1 	4 	1 	2 	2 	1 	0 	3 	0 	1 	2 	1 	1 	0 	1 	1 	0 	1 	2 	0 	0 	1 	1 	9 	0 	1 	1 	2 	0 	6 	6 	1 	4 	3 	3 	3 	4 	5 	2 	2 	4 	0 	3 	1 	6 	5 	1 	149
b0575  	24 	35 	12 	31 	40 	12 	3 	0 	6 	14 	18 	3 	0 	7 	16 	40 	69 	5 	5 	9 	22 	8 	8 	9 	36 	4 	23 	13 	2 	4 	29 	21 	26 	11 	5 	0 	17 	0 	4 	1 	44 	5 	23 	16 	7 	16 	15 	20 	5 	9 	12 	29 	11 	57 	59 	10 	17 	9 	0 	21 	6 	21 	38 	6 	1048
b2033  	2 	3 	2 	7 	3 	2 	3 	2 	2 	3 	2 	2 	3 	3 	11 	14 	1 	0 	2 	2 	4 	1 	3 	4 	0 	2 	3 	10 	2 	2 	1 	2 	7 	3 	2 	1 	0 	1 	5 	0 	3 	2 	3 	1 	3 	2 	2 	9 	2 	4 	5 	2 	5 	1 	3 	1 	9 	2 	0 	4 	2 	2 	4 	4 	197
b0046  	3 	4 	1 	4 	4 	1 	1 	1 	2 	4 	2 	0 	0 	12 	2 	7 	10 	1 	0 	3 	4 	2 	0 	1 	7 	0 	5 	2 	1 	0 	8 	2 	4 	1 	4 	2 	3 	1 	1 	0 	8 	3 	3 	1 	0 	3 	2 	4 	0 	2 	0 	5 	2 	8 	2 	2 	1 	1 	0 	1 	2 	7 	8 	2 	177
b3143  	3 	2 	3 	16 	5 	6 	4 	0 	4 	2 	4 	5 	0 	2 	6 	7 	9 	1 	2 	1 	3 	2 	2 	6 	1 	2 	7 	1 	2 	4 	3 	2 	11 	2 	3 	0 	1 	0 	6 	1 	6 	2 	4 	1 	5 	2 	5 	6 	7 	7 	4 	4 	3 	6 	3 	3 	3 	5 	0 	3 	1 	3 	7 	1 	232
b1093  	5 	11 	1 	9 	12 	8 	0 	0 	1 	2 	2 	1 	0 	2 	6 	8 	10 	0 	5 	0 	3 	0 	3 	0 	2 	0 	1 	13 	0 	1 	5 	7 	6 	0 	1 	0 	1 	0 	3 	0 	12 	3 	1 	0 	2 	4 	7 	3 	4 	10 	3 	5 	2 	14 	4 	3 	9 	6 	1 	3 	1 	1 	14 	4 	245
b2038  	0 	1 	1 	7 	3 	1 	2 	1 	1 	2 	3 	2 	5 	4 	7 	8 	3 	2 	3 	2 	1 	6 	0 	3 	1 	2 	5 	4 	2 	1 	2 	3 	13 	0 	5 	1 	2 	0 	2 	0 	4 	1 	4 	2 	4 	1 	1 	12 	6 	5 	4 	0 	1 	0 	2 	1 	7 	4 	1 	2 	1 	4 	7 	1 	186
b2333  	5 	5 	1 	7 	3 	4 	1 	0 	0 	1 	3 	2 	1 	1 	9 	3 	8 	2 	1 	0 	6 	2 	3 	0 	1 	3 	2 	5 	1 	0 	6 	1 	7 	0 	0 	1 	4 	0 	4 	1 	5 	2 	2 	0 	5 	2 	3 	6 	3 	5 	4 	3 	4 	8 	5 	3 	2 	2 	0 	2 	4 	1 	4 	1 	180
b4174  	13 	9 	3 	18 	9 	19 	0 	0 	3 	2 	12 	2 	0 	1 	5 	10 	23 	0 	2 	0 	7 	6 	4 	2 	16 	1 	7 	21 	0 	0 	16 	15 	10 	0 	2 	0 	2 	0 	7 	1 	13 	5 	8 	3 	2 	13 	17 	4 	1 	4 	3 	12 	5 	18 	12 	4 	7 	6 	0 	1 	3 	4 	23 	4 	420
b3101  	4 	7 	1 	5 	2 	3 	0 	0 	0 	0 	2 	2 	0 	0 	1 	7 	18 	0 	3 	1 	2 	2 	0 	1 	3 	0 	2 	8 	0 	0 	0 	3 	1 	0 	1 	0 	0 	0 	2 	1 	7 	1 	1 	1 	3 	1 	0 	8 	0 	4 	2 	1 	2 	4 	1 	4 	1 	2 	0 	0 	0 	2 	3 	1 	131
b2335  	5 	6 	5 	2 	3 	8 	1 	0 	1 	1 	4 	1 	0 	0 	8 	4 	4 	0 	0 	0 	5 	5 	7 	3 	1 	2 	2 	2 	2 	0 	3 	1 	6 	3 	3 	2 	4 	0 	1 	0 	8 	1 	2 	0 	2 	2 	0 	4 	3 	2 	5 	3 	3 	3 	6 	1 	2 	7 	1 	6 	0 	1 	3 	1 	171
b0680  	15 	12 	8 	24 	23 	21 	0 	0 	2 	3 	9 	1 	0 	5 	6 	12 	32 	0 	5 	11 	6 	1 	2 	1 	25 	0 	10 	18 	2 	0 	14 	15 	22 	0 	1 	8 	2 	0 	0 	1 	13 	12 	14 	6 	2 	15 	25 	10 	1 	6 	6 	10 	3 	16 	14 	14 	12 	7 	0 	2 	5 	8 	32 	5 	555
b2270  	6 	11 	9 	30 	11 	12 	7 	2 	5 	2 	3 	5 	1 	4 	19 	20 	14 	0 	6 	0 	7 	17 	12 	10 	9 	4 	7 	9 	1 	4 	28 	10 	21 	4 	7 	0 	12 	0 	3 	0 	11 	10 	11 	5 	13 	13 	6 	10 	5 	17 	6 	15 	5 	17 	9 	6 	8 	13 	1 	15 	3 	7 	26 	12 	576
b2660  	9 	12 	6 	8 	11 	14 	1 	0 	1 	6 	12 	2 	1 	6 	4 	18 	21 	1 	0 	5 	9 	6 	2 	1 	12 	8 	9 	4 	3 	1 	8 	18 	7 	6 	4 	6 	6 	0 	4 	1 	25 	4 	8 	6 	3 	11 	4 	10 	4 	8 	2 	14 	7 	15 	13 	5 	3 	2 	0 	4 	6 	3 	13 	0 	423
b1440  	13 	11 	4 	22 	6 	8 	2 	0 	5 	3 	9 	4 	0 	4 	6 	7 	12 	0 	5 	2 	7 	8 	5 	1 	17 	3 	5 	8 	3 	1 	11 	9 	14 	0 	0 	2 	5 	0 	2 	1 	16 	11 	4 	2 	5 	6 	1 	6 	1 	3 	2 	16 	1 	8 	12 	7 	14 	7 	0 	5 	3 	14 	13 	0 	382
b1897  	7 	7 	1 	9 	8 	2 	2 	1 	3 	0 	2 	5 	2 	7 	3 	6 	11 	3 	2 	0 	2 	6 	5 	1 	7 	4 	5 	6 	1 	3 	10 	3 	11 	0 	3 	0 	4 	0 	4 	1 	6 	0 	7 	1 	7 	5 	5 	7 	4 	13 	2 	1 	6 	12 	6 	2 	3 	5 	0 	2 	1 	5 	9 	1 	267
b4537  	2 	3 	2 	3 	5 	1 	0 	0 	0 	2 	0 	0 	0 	2 	2 	2 	3 	0 	1 	0 	0 	2 	1 	1 	2 	2 	0 	1 	0 	0 	5 	0 	4 	1 	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 	2 	1 	2 	0 	2 	1 	4 	1 	2 	1 	0 	6 	1 	0 	2 	3 	0 	5 	1 	84
b4280  	5 	16 	8 	21 	8 	2 	5 	2 	2 	3 	1 	6 	4 	17 	17 	14 	1 	2 	5 	0 	2 	5 	5 	7 	2 	0 	8 	10 	8 	0 	4 	0 	16 	2 	6 	1 	4 	0 	9 	1 	9 	2 	7 	2 	13 	2 	3 	9 	8 	10 	4 	7 	5 	3 	4 	3 	8 	8 	0 	5 	1 	5 	23 	3 	373
b1584  	3 	5 	5 	6 	2 	2 	2 	0 	0 	5 	2 	1 	0 	5 	5 	7 	9 	1 	1 	5 	0 	3 	2 	1 	4 	1 	8 	5 	2 	0 	6 	7 	5 	1 	1 	0 	1 	1 	0 	0 	3 	3 	7 	1 	2 	3 	4 	7 	0 	5 	1 	7 	0 	1 	5 	2 	6 	0 	0 	1 	1 	1 	12 	1 	187
b4547  	0 	1 	7 	4 	0 	3 	0 	0 	0 	2 	0 	0 	0 	2 	0 	3 	4 	0 	0 	0 	0 	1 	0 	0 	4 	1 	1 	0 	0 	0 	0 	1 	5 	0 	1 	0 	0 	0 	0 	1 	1 	0 	1 	0 	0 	6 	1 	2 	0 	0 	1 	1 	3 	0 	2 	1 	0 	1 	0 	1 	0 	5 	0 	0 	67
b0741  	1 	9 	3 	7 	5 	13 	0 	0 	2 	0 	3 	0 	0 	2 	1 	2 	14 	0 	2 	1 	0 	4 	0 	0 	2 	0 	0 	8 	1 	0 	6 	0 	4 	0 	0 	0 	1 	0 	0 	1 	7 	8 	1 	0 	0 	6 	8 	0 	0 	7 	3 	3 	1 	6 	1 	3 	6 	3 	0 	0 	5 	0 	8 	6 	174
b1701  	17 	13 	5 	22 	8 	3 	3 	0 	8 	8 	7 	3 	1 	8 	10 	17 	20 	4 	2 	5 	10 	10 	4 	6 	9 	4 	12 	12 	7 	3 	13 	7 	25 	4 	7 	8 	2 	0 	3 	1 	18 	4 	8 	6 	17 	5 	15 	16 	7 	14 	6 	12 	9 	17 	19 	4 	4 	10 	0 	7 	6 	8 	25 	1 	549
b3738  	3 	11 	3 	7 	13 	6 	1 	0 	3 	1 	6 	2 	0 	3 	6 	11 	35 	0 	0 	4 	7 	2 	0 	4 	7 	1 	2 	9 	0 	1 	5 	0 	3 	0 	2 	0 	1 	0 	1 	1 	6 	4 	3 	3 	3 	5 	3 	3 	3 	2 	6 	6 	3 	5 	9 	17 	5 	4 	0 	4 	2 	7 	5 	3 	272
b3197  	9 	17 	3 	11 	8 	3 	1 	0 	3 	3 	6 	1 	0 	10 	4 	9 	14 	0 	2 	3 	7 	3 	2 	3 	7 	0 	0 	11 	4 	1 	5 	8 	15 	0 	6 	3 	6 	0 	2 	1 	11 	1 	5 	2 	12 	5 	8 	7 	2 	8 	5 	12 	7 	9 	10 	4 	9 	3 	0 	1 	3 	1 	11 	2 	329
b4196  	8 	5 	1 	9 	10 	4 	0 	0 	0 	1 	2 	0 	0 	0 	0 	8 	12 	0 	2 	3 	1 	2 	1 	0 	5 	0 	1 	2 	1 	0 	7 	3 	7 	0 	2 	3 	1 	0 	1 	1 	13 	3 	1 	1 	1 	9 	9 	2 	1 	6 	2 	9 	5 	12 	9 	4 	2 	3 	0 	1 	2 	6 	12 	1 	217
b1196  	2 	2 	0 	6 	2 	2 	1 	0 	1 	0 	4 	2 	2 	1 	8 	7 	2 	1 	1 	2 	1 	4 	4 	2 	3 	0 	2 	1 	1 	0 	4 	1 	4 	1 	4 	0 	1 	1 	1 	0 	3 	1 	3 	2 	6 	2 	5 	3 	1 	2 	2 	0 	0 	4 	3 	3 	2 	3 	0 	4 	0 	3 	10 	4 	147
b1824  	0 	2 	1 	3 	1 	0 	0 	0 	1 	0 	0 	1 	0 	0 	1 	2 	2 	0 	0 	1 	0 	0 	3 	0 	0 	0 	1 	1 	1 	0 	0 	1 	0 	1 	0 	2 	0 	0 	0 	1 	1 	1 	1 	0 	2 	1 	0 	0 	2 	0 	0 	2 	1 	1 	1 	2 	3 	0 	0 	0 	0 	0 	2 	2 	48
b0150  	33 	12 	10 	30 	7 	25 	0 	0 	8 	2 	15 	3 	0 	3 	18 	10 	29 	1 	14 	5 	8 	8 	4 	5 	24 	0 	24 	27 	1 	2 	25 	7 	30 	0 	6 	3 	5 	0 	2 	1 	28 	18 	9 	8 	2 	19 	24 	18 	3 	19 	9 	11 	14 	27 	13 	18 	24 	12 	0 	6 	10 	9 	26 	14 	748
b0274  	1 	5 	5 	6 	3 	3 	3 	3 	1 	2 	2 	0 	0 	4 	1 	1 	13 	0 	1 	5 	4 	2 	1 	1 	6 	1 	6 	1 	0 	2 	7 	6 	2 	4 	1 	1 	4 	0 	3 	1 	3 	2 	2 	6 	0 	5 	2 	4 	2 	1 	3 	0 	4 	4 	3 	2 	2 	1 	0 	0 	1 	5 	4 	0 	168
b0537  	3 	9 	23 	20 	6 	5 	10 	5 	5 	6 	5 	5 	8 	8 	6 	10 	9 	3 	3 	5 	2 	4 	0 	7 	1 	1 	4 	5 	2 	7 	7 	5 	13 	2 	8 	2 	2 	0 	3 	1 	5 	1 	12 	4 	2 	8 	6 	5 	9 	9 	4 	9 	9 	9 	5 	4 	4 	7 	0 	3 	2 	15 	21 	5 	388
b1206  	14 	20 	3 	9 	18 	7 	2 	0 	4 	6 	3 	2 	0 	5 	4 	28 	53 	3 	4 	5 	6 	7 	2 	2 	20 	4 	5 	24 	1 	0 	7 	12 	14 	2 	7 	5 	11 	0 	7 	1 	9 	2 	3 	7 	6 	6 	13 	16 	5 	16 	5 	15 	11 	19 	21 	11 	14 	19 	0 	7 	6 	7 	10 	5 	560
b2872  	15 	14 	2 	19 	11 	8 	0 	0 	3 	5 	5 	2 	0 	3 	2 	15 	17 	0 	5 	5 	1 	3 	2 	5 	11 	1 	4 	17 	1 	0 	8 	8 	11 	0 	2 	8 	1 	0 	0 	1 	21 	10 	3 	0 	2 	15 	11 	3 	2 	10 	6 	6 	3 	6 	7 	11 	15 	6 	0 	0 	5 	9 	32 	6 	404
b4116  	4 	12 	3 	12 	5 	5 	4 	2 	2 	4 	9 	1 	1 	3 	9 	9 	5 	1 	4 	4 	5 	6 	9 	4 	1 	2 	5 	2 	5 	1 	3 	4 	4 	1 	4 	4 	1 	0 	0 	0 	1 	4 	1 	2 	10 	9 	4 	5 	3 	2 	5 	4 	5 	2 	2 	3 	6 	3 	1 	3 	3 	3 	10 	3 	254
b1680  	10 	13 	1 	9 	8 	11 	1 	1 	2 	6 	6 	2 	0 	11 	10 	12 	23 	1 	4 	7 	6 	3 	4 	4 	8 	4 	11 	7 	1 	0 	11 	4 	10 	5 	8 	3 	5 	0 	3 	1 	19 	4 	13 	5 	1 	5 	9 	9 	1 	7 	2 	15 	6 	16 	18 	2 	6 	5 	0 	6 	3 	5 	12 	2 	407
b1370  	16 	15 	12 	8 	11 	8 	1 	1 	0 	4 	7 	0 	2 	6 	8 	5 	22 	0 	2 	6 	1 	9 	2 	2 	6 	4 	2 	3 	0 	3 	14 	10 	10 	3 	1 	1 	1 	0 	2 	1 	10 	5 	17 	0 	2 	4 	6 	6 	1 	2 	1 	21 	5 	4 	6 	8 	0 	1 	0 	3 	3 	6 	5 	2 	327
b3724  	6 	13 	3 	10 	10 	4 	0 	0 	0 	1 	4 	0 	0 	4 	3 	10 	16 	0 	2 	2 	2 	1 	4 	0 	3 	0 	1 	2 	1 	1 	13 	4 	10 	1 	3 	4 	2 	0 	0 	1 	8 	4 	7 	2 	0 	12 	11 	1 	0 	1 	3 	4 	4 	12 	8 	6 	2 	0 	0 	1 	2 	0 	11 	2 	242
b0432  	7 	16 	8 	12 	10 	9 	1 	1 	3 	2 	10 	1 	1 	2 	5 	9 	11 	0 	5 	7 	2 	1 	2 	2 	9 	4 	3 	8 	1 	0 	8 	2 	4 	0 	2 	0 	0 	0 	2 	1 	9 	7 	4 	1 	3 	8 	3 	4 	4 	9 	4 	9 	3 	7 	9 	13 	3 	9 	0 	6 	8 	8 	12 	2 	316
b0117  	12 	12 	7 	12 	5 	20 	3 	2 	8 	1 	12 	11 	5 	12 	15 	10 	14 	5 	8 	8 	7 	27 	2 	14 	13 	10 	12 	4 	1 	5 	39 	13 	15 	6 	4 	2 	4 	0 	4 	1 	10 	4 	14 	8 	2 	23 	17 	11 	7 	24 	8 	20 	13 	13 	13 	6 	15 	10 	0 	4 	7 	8 	12 	4 	618
b1068  	7 	6 	1 	11 	5 	3 	0 	0 	4 	4 	6 	1 	1 	7 	3 	6 	14 	2 	2 	4 	9 	7 	5 	3 	4 	0 	3 	7 	5 	0 	7 	7 	12 	3 	3 	1 	4 	0 	3 	1 	9 	1 	5 	5 	7 	6 	9 	6 	0 	4 	3 	14 	6 	14 	13 	3 	3 	3 	0 	4 	2 	8 	10 	2 	308
b1402  	2 	6 	3 	6 	5 	8 	4 	0 	2 	3 	5 	3 	5 	5 	6 	2 	11 	0 	2 	4 	7 	0 	7 	5 	5 	1 	5 	4 	5 	3 	7 	9 	12 	11 	8 	4 	3 	1 	7 	0 	5 	3 	10 	4 	3 	6 	9 	0 	1 	8 	4 	5 	5 	10 	9 	8 	2 	3 	0 	3 	0 	7 	9 	2 	302
b2359  	4 	3 	1 	8 	4 	4 	0 	0 	1 	4 	1 	0 	0 	1 	1 	2 	6 	0 	4 	1 	2 	1 	2 	1 	2 	0 	2 	6 	0 	0 	3 	5 	2 	0 	1 	0 	2 	0 	2 	1 	3 	0 	3 	0 	1 	4 	2 	3 	2 	4 	1 	1 	3 	0 	2 	0 	2 	2 	0 	0 	2 	0 	9 	0 	121
b0490  	3 	4 	5 	6 	8 	5 	2 	0 	3 	3 	4 	4 	0 	4 	9 	8 	11 	4 	0 	1 	5 	7 	4 	3 	4 	1 	3 	6 	1 	0 	6 	5 	9 	1 	2 	1 	0 	0 	3 	1 	3 	3 	4 	1 	3 	3 	4 	8 	2 	2 	2 	6 	3 	4 	4 	1 	2 	2 	0 	6 	0 	2 	12 	3 	226
b2892  	7 	15 	5 	11 	14 	13 	1 	0 	5 	7 	10 	3 	0 	8 	8 	15 	44 	4 	1 	4 	7 	13 	3 	6 	13 	6 	3 	19 	1 	4 	12 	20 	19 	4 	4 	4 	8 	1 	5 	0 	21 	5 	12 	6 	7 	18 	15 	13 	2 	10 	3 	12 	12 	23 	18 	6 	8 	10 	0 	12 	5 	8 	25 	0 	578
b3988  	46 	35 	25 	62 	75 	47 	0 	0 	3 	7 	14 	1 	0 	4 	1 	17 	125 	0 	23 	17 	7 	3 	0 	9 	45 	0 	7 	85 	7 	0 	47 	24 	34 	0 	3 	8 	2 	0 	0 	1 	28 	27 	26 	5 	3 	47 	75 	9 	1 	33 	32 	11 	7 	52 	17 	26 	53 	28 	0 	1 	27 	9 	83 	24 	1408
b1200  	16 	7 	1 	13 	7 	5 	1 	0 	3 	4 	2 	3 	0 	4 	8 	9 	21 	0 	5 	5 	2 	11 	2 	1 	9 	2 	5 	10 	4 	2 	5 	5 	15 	1 	7 	3 	4 	0 	4 	1 	20 	4 	7 	3 	4 	11 	5 	4 	6 	5 	7 	11 	7 	12 	5 	5 	7 	2 	0 	4 	1 	4 	12 	4 	357
b2818  	7 	8 	7 	12 	14 	8 	2 	1 	1 	4 	9 	3 	0 	7 	8 	21 	22 	1 	5 	7 	6 	6 	6 	2 	8 	2 	5 	10 	2 	0 	17 	14 	14 	4 	1 	4 	5 	0 	4 	1 	15 	5 	15 	3 	4 	9 	12 	7 	4 	6 	3 	12 	10 	10 	15 	7 	5 	6 	0 	11 	5 	1 	19 	2 	444
b4572  	10 	27 	1 	6 	13 	10 	1 	0 	3 	7 	8 	2 	1 	5 	6 	13 	17 	1 	4 	4 	5 	6 	1 	7 	6 	1 	0 	12 	2 	0 	13 	15 	14 	3 	3 	5 	10 	0 	2 	0 	21 	4 	9 	1 	3 	2 	5 	8 	2 	11 	6 	7 	4 	29 	13 	9 	2 	9 	1 	1 	1 	6 	18 	4 	420
b3653  	8 	20 	4 	8 	10 	8 	2 	0 	1 	3 	4 	0 	0 	2 	3 	16 	31 	2 	5 	4 	11 	2 	2 	1 	13 	0 	4 	18 	3 	0 	3 	6 	8 	0 	4 	1 	6 	0 	1 	1 	16 	3 	2 	4 	3 	1 	5 	13 	1 	6 	6 	11 	8 	22 	17 	11 	8 	8 	0 	22 	6 	4 	9 	1 	402
b2536  	5 	12 	1 	5 	9 	2 	1 	0 	2 	8 	5 	2 	0 	2 	2 	12 	25 	1 	2 	3 	8 	5 	6 	3 	6 	2 	7 	6 	2 	1 	9 	12 	5 	1 	5 	5 	7 	0 	1 	0 	19 	7 	1 	6 	4 	0 	5 	13 	2 	10 	4 	11 	9 	21 	14 	11 	8 	5 	1 	15 	4 	15 	3 	2 	380
b1570  	2 	2 	3 	11 	3 	3 	0 	2 	2 	5 	0 	5 	1 	1 	4 	1 	3 	3 	1 	1 	0 	4 	2 	5 	0 	1 	1 	1 	0 	2 	3 	1 	3 	3 	3 	1 	1 	0 	0 	1 	2 	0 	3 	0 	3 	1 	2 	4 	3 	1 	3 	5 	0 	0 	1 	1 	2 	2 	0 	1 	2 	2 	11 	2 	136
b1983  	0 	3 	2 	17 	6 	5 	0 	0 	3 	1 	1 	6 	0 	3 	7 	14 	0 	1 	5 	1 	5 	4 	0 	3 	0 	1 	6 	7 	0 	0 	2 	1 	10 	0 	5 	0 	2 	0 	6 	1 	6 	0 	3 	0 	5 	7 	5 	5 	3 	8 	3 	4 	2 	2 	4 	5 	12 	10 	0 	1 	1 	1 	20 	4 	239
b1774  	2 	13 	2 	21 	5 	5 	3 	0 	6 	1 	3 	4 	0 	5 	7 	22 	11 	0 	4 	2 	8 	5 	0 	2 	8 	3 	7 	12 	6 	1 	6 	8 	12 	2 	1 	5 	5 	0 	3 	1 	11 	4 	3 	2 	1 	7 	3 	7 	6 	14 	7 	5 	6 	8 	10 	4 	12 	2 	0 	4 	0 	0 	19 	2 	348
b4588  	1 	2 	0 	1 	0 	1 	0 	0 	1 	2 	0 	1 	0 	1 	2 	0 	0 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	2 	1 	0 	0 	1 	3 	1 	0 	1 	0 	0 	1 	0 	0 	0 	1 	0 	1 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 	1 	1 	0 	0 	1 	2 	34
b1106  	3 	4 	2 	6 	4 	1 	2 	2 	2 	4 	3 	1 	0 	6 	6 	3 	14 	3 	2 	3 	5 	10 	4 	3 	10 	5 	10 	2 	0 	4 	10 	8 	9 	7 	1 	1 	4 	0 	2 	1 	6 	2 	2 	1 	10 	6 	6 	9 	2 	4 	2 	4 	5 	11 	6 	2 	1 	1 	0 	7 	1 	12 	8 	0 	275
b4024  	12 	8 	0 	11 	13 	8 	1 	0 	1 	7 	10 	2 	0 	5 	10 	10 	38 	1 	7 	3 	9 	2 	1 	4 	8 	2 	2 	11 	2 	2 	7 	12 	15 	2 	5 	3 	0 	0 	3 	1 	16 	2 	14 	3 	6 	7 	13 	11 	3 	17 	8 	9 	8 	15 	12 	7 	10 	9 	0 	6 	6 	2 	21 	7 	450
b2509  	12 	9 	7 	13 	7 	5 	2 	0 	5 	6 	9 	4 	0 	10 	11 	12 	21 	2 	3 	3 	10 	21 	4 	7 	8 	1 	3 	8 	0 	2 	26 	21 	9 	6 	5 	3 	6 	0 	2 	1 	7 	7 	9 	3 	8 	8 	13 	7 	2 	5 	9 	14 	3 	14 	9 	5 	13 	5 	0 	4 	3 	4 	17 	4 	457
b4012  	2 	4 	3 	1 	1 	1 	0 	0 	1 	2 	0 	1 	0 	3 	4 	3 	7 	3 	1 	1 	1 	1 	2 	0 	6 	0 	4 	2 	1 	0 	3 	4 	7 	4 	0 	1 	5 	1 	2 	0 	2 	0 	10 	1 	0 	2 	2 	4 	2 	2 	1 	1 	2 	8 	6 	2 	8 	0 	0 	4 	1 	2 	4 	2 	148
b3661  	7 	3 	5 	16 	3 	5 	3 	0 	4 	3 	5 	5 	0 	6 	10 	9 	11 	3 	2 	2 	1 	6 	1 	0 	5 	4 	5 	6 	0 	1 	7 	2 	13 	2 	5 	1 	4 	0 	4 	1 	7 	1 	4 	2 	4 	3 	1 	6 	1 	9 	5 	2 	5 	14 	9 	2 	4 	2 	0 	5 	1 	1 	13 	2 	273
b3244  	11 	13 	4 	15 	9 	14 	0 	0 	0 	6 	8 	0 	0 	4 	1 	11 	24 	2 	6 	2 	8 	6 	8 	3 	12 	1 	9 	26 	1 	1 	14 	11 	21 	0 	6 	1 	3 	0 	2 	1 	28 	6 	5 	5 	2 	9 	14 	5 	3 	9 	9 	8 	11 	19 	14 	6 	13 	4 	0 	9 	7 	3 	27 	2 	482
b2766  	4 	6 	0 	6 	7 	6 	1 	2 	4 	6 	8 	1 	1 	10 	5 	11 	27 	1 	5 	6 	9 	8 	5 	2 	12 	5 	7 	11 	4 	4 	8 	13 	13 	1 	8 	7 	4 	1 	3 	0 	19 	2 	5 	2 	14 	5 	10 	6 	1 	10 	3 	7 	4 	19 	10 	3 	9 	5 	0 	6 	9 	9 	23 	1 	424
b0783  	9 	8 	3 	7 	2 	1 	1 	0 	0 	2 	3 	0 	0 	2 	2 	6 	7 	0 	1 	4 	1 	2 	0 	0 	4 	0 	1 	5 	1 	0 	2 	4 	6 	2 	0 	2 	1 	0 	0 	1 	4 	0 	3 	2 	3 	3 	4 	3 	0 	2 	2 	7 	4 	13 	7 	0 	1 	1 	0 	1 	2 	1 	9 	0 	162
b3950  	6 	4 	2 	7 	4 	1 	0 	0 	1 	0 	3 	0 	0 	1 	1 	6 	5 	0 	1 	1 	1 	1 	1 	0 	0 	0 	1 	2 	1 	0 	1 	1 	4 	0 	0 	0 	1 	0 	0 	1 	3 	0 	2 	0 	0 	1 	2 	2 	2 	5 	3 	3 	1 	6 	4 	0 	1 	5 	0 	0 	0 	1 	8 	0 	107
b2443  	0 	4 	1 	18 	2 	13 	1 	5 	0 	2 	1 	7 	1 	2 	6 	1 	4 	3 	3 	5 	3 	4 	0 	3 	1 	3 	2 	2 	1 	2 	4 	2 	7 	4 	3 	4 	1 	0 	4 	1 	3 	5 	11 	1 	5 	3 	5 	3 	2 	6 	2 	2 	2 	0 	1 	4 	4 	5 	0 	2 	0 	3 	14 	1 	214
b1337  	17 	9 	2 	13 	12 	11 	1 	0 	6 	5 	4 	7 	0 	11 	13 	9 	15 	4 	3 	5 	11 	15 	4 	3 	8 	4 	11 	13 	4 	1 	11 	11 	14 	2 	5 	5 	6 	0 	5 	1 	13 	1 	4 	5 	3 	6 	5 	13 	4 	16 	6 	26 	8 	14 	8 	8 	7 	7 	0 	5 	6 	8 	26 	2 	482
b0997  	16 	19 	6 	30 	18 	32 	1 	0 	4 	7 	8 	3 	1 	13 	5 	27 	41 	1 	8 	15 	15 	13 	7 	5 	31 	4 	12 	27 	4 	3 	35 	26 	29 	2 	3 	6 	17 	0 	5 	0 	27 	15 	19 	14 	3 	16 	16 	19 	4 	12 	10 	18 	8 	35 	29 	14 	12 	9 	1 	10 	7 	20 	28 	4 	849
b4515  	1 	1 	0 	1 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	2 	0 	0 	1 	1 	1 	0 	0 	0 	0 	1 	1 	1 	0 	0 	0 	0 	0 	3 	0 	1 	0 	1 	0 	1 	0 	0 	1 	0 	1 	0 	1 	1 	1 	1 	2 	1 	2 	0 	1 	0 	0 	1 	0 	0 	2 	3 	0 	38
b0099  	1 	4 	2 	6 	1 	2 	2 	1 	0 	0 	0 	1 	0 	2 	4 	6 	7 	1 	0 	1 	2 	3 	0 	1 	5 	3 	1 	6 	0 	0 	2 	3 	3 	0 	3 	0 	3 	1 	0 	0 	1 	0 	4 	2 	0 	1 	3 	6 	0 	2 	2 	2 	3 	5 	2 	1 	0 	0 	0 	0 	0 	5 	14 	0 	130
b0146  	4 	5 	0 	12 	4 	4 	0 	2 	2 	0 	6 	3 	0 	1 	2 	8 	5 	4 	3 	4 	7 	3 	0 	2 	2 	4 	4 	4 	1 	1 	8 	4 	6 	3 	4 	3 	1 	1 	1 	0 	6 	5 	4 	4 	4 	3 	5 	7 	8 	3 	3 	3 	3 	10 	3 	1 	3 	7 	0 	5 	0 	3 	15 	2 	235
b3967  	8 	6 	2 	8 	3 	2 	1 	0 	5 	3 	1 	3 	1 	6 	4 	7 	13 	5 	2 	0 	4 	4 	1 	4 	7 	3 	5 	3 	2 	2 	3 	4 	8 	2 	2 	3 	2 	0 	4 	0 	8 	2 	7 	2 	9 	4 	7 	3 	1 	12 	1 	5 	7 	8 	9 	7 	10 	11 	1 	5 	1 	2 	16 	5 	286
b0784  	2 	2 	0 	2 	0 	1 	0 	0 	0 	0 	1 	1 	0 	1 	0 	1 	5 	0 	2 	1 	1 	0 	1 	1 	3 	0 	0 	1 	0 	0 	4 	3 	4 	0 	1 	0 	0 	0 	2 	1 	2 	0 	1 	0 	2 	3 	0 	2 	0 	1 	2 	2 	1 	5 	4 	4 	2 	4 	0 	1 	0 	1 	4 	0 	82
